,compound_id,smiles,pLC50,MolLogP,LabuteASA,MolMR,MolWt,ExactMolWt,Chi0v,HeavyAtomMolWt,Chi1v,Chi3v,Kappa1,HeavyAtomCount,Chi1,Chi0,NumValenceElectrons,Chi2v,BCUT2D_LOGPHI,AvgIpc,Chi4v,PEOE_VSA6,toxicity_category,toxicity_numeric
146,Compound 147,C1OCOCO1,1.18,-0.0776999999999999,35.80393979161418,17.855999999999998,90.078,90.03169405199999,3.346065214951232,84.02999999999999,1.7320508075688774,0.5000000000000001,4.050068027210885,6,3.0,4.242640687119286,36,0.9659258262890684,1.8681898558792032,1.719973094021975,0.2788387679126026,0.0,Practically non-toxic,1
364,Compound 365,CC(=O)c1ccccc1,2.87,1.8892,54.32280944833394,36.44650000000001,120.15099999999995,120.057514876,5.294999636411992,112.08699999999996,2.864807747754891,1.1803153331412106,6.016742712294044,9,4.304530452640311,6.69023444431199,46,1.9222116216323364,1.9698619284118868,1.9003726279897948,0.672860900963318,30.33183534230805,Practically non-toxic,1
333,Compound 334,CCNCCO,1.78,-0.4118000000000001,38.17817330682343,25.62949999999999,89.138,89.084063972,4.0685339390596,78.05,2.230441328389933,0.5385800941716262,5.92,6,2.914213562373095,4.82842712474619,38,1.0771601883432524,1.5085330153527927,1.6143308351592656,0.2558336368008463,6.923737199690624,Practically non-toxic,1
358,Compound 359,C=C(C)C(=O)OCCO,2.759,0.098,53.943659649374986,32.85879999999999,130.14299999999997,130.06299418,5.385030519987327,120.06299999999996,2.616704581668788,0.6729052268104136,8.17,9,4.180739212552621,7.276020881938894,52,1.6398560747344924,1.8940334116464328,1.822759080813784,0.2615410693900995,6.578935683598497,Practically non-toxic,1
207,Compound 208,CCCCCC(C)=O,2.939,2.1557000000000004,51.09042581425295,34.822999999999986,114.188,114.104465068,5.736675415210053,100.07599999999998,3.2647843170117525,1.1323921585058765,7.669999999999999,8,3.770055610029662,6.405777393935816,48,2.159121884309159,1.9755852732576744,1.6646727945202302,0.6239454789453399,19.765380445542643,Practically non-toxic,1
93,Compound 94,CC(C)O,0.842,0.3871,26.263369008818778,17.3548,60.096,60.057514876,3.024563864689584,52.032,1.412899428126413,0.0,3.96,4,1.7320508075688772,3.5773502691896257,26,1.093748048683948,1.645781102895851,0.8112781244591328,0.0,0.0,Practically non-toxic,1
100,Compound 101,CCCN,2.283,0.3551000000000002,26.809025953635484,19.3454,59.112,59.073499288,2.9915638315627207,50.03999999999999,1.6153550716504104,0.2886751345948128,3.96,4,1.914213562373095,3.414213562373095,26,0.7886751345948128,1.5691510617857751,1.3709505944546687,0.0,6.923737199690624,Practically non-toxic,1
236,Compound 237,OC1CCCCC1,2.153,1.3114,44.35236419847938,29.091799999999985,100.161,100.088815004,4.5600977706223205,88.06499999999998,3.0746954706748872,1.574695470674887,5.10367816091954,7,3.3938468501173515,5.112884175122364,42,2.2918339472343705,2.157992143546351,1.6856161633204378,1.0810387176187242,19.26246486877803,Practically non-toxic,1
159,Compound 160,CC/C=C\CCO,2.42,1.335,44.66859231982434,31.133799999999987,100.161,100.088815004,4.723234477438852,88.06499999999998,2.673164461464445,0.6981350386024298,6.7,7,3.414213562373095,5.535533905932738,42,1.3919347435996867,1.8195957811904453,1.690933805959686,0.3590533961144175,19.075777413358388,Practically non-toxic,1
114,Compound 115,ClCCN1CCCC1,2.941,1.321,55.6212303433684,36.394,133.622,133.065827064,5.823747701646925,121.52599999999998,3.750467023787787,1.7684573404859063,6.371212121212121,8,3.931851652578136,5.819990956308912,48,2.6156942772002614,2.053666330146472,2.185861034641033,1.3647991726752229,0.0,Practically non-toxic,1
69,Compound 70,Cc1cccnc1,2.81,1.39002,43.01599321484008,28.97399999999999,93.129,93.057849224,4.256614672258461,86.07299999999998,2.260414715350615,0.8094199929348828,4.31260162601626,7,3.393846850117352,5.112884175122364,36,1.5303755341263872,1.876841176840584,1.6856161633204378,0.4481391923352558,6.06636706846161,Practically non-toxic,1
179,Compound 180,Cc1ccccn1,2.016,1.39002,43.01599321484008,28.97399999999999,93.129,93.057849224,4.256614672258461,86.07299999999998,2.270480822091953,0.8127753618486623,4.31260162601626,7,3.3938468501173515,5.112884175122364,36,1.4711188667183566,1.8548292280630003,1.6856161633204378,0.4481391923352557,6.06636706846161,Practically non-toxic,1
249,Compound 250,Oc1cccnc1Br,2.569,1.5497,55.312832458280845,33.6018,173.997,172.947625848,5.590439010692724,169.96499999999995,2.8927347925705647,1.35039246574312,5.564589502018842,8,3.804530452640311,5.983127663125442,42,2.064476495548897,2.1733699309686627,1.7681772153059907,0.6279313082597946,0.0,Practically non-toxic,1
271,Compound 272,CCC(=O)CC,1.747,1.3755,38.36054158545974,25.588999999999988,86.134,86.07316494,4.322461852836958,76.05399999999999,2.325444488791574,0.7886751345948129,5.670000000000001,6,2.808060412490447,4.99156383156272,36,1.2457819157813603,1.8249499239166256,1.650022421648354,0.2499999999999999,13.847474399381248,Practically non-toxic,1
28,Compound 29,NC(=O)c1ccccc1N,2.537,0.3676999999999998,58.63764872796276,39.37230000000001,136.154,136.063662876,5.372349905601618,128.08999999999995,2.8588246836111835,1.226249198058896,6.607785630153122,10,4.71521405516327,7.560477932315068,52,1.9515012187605068,2.075878428793568,1.878744528593013,0.7214005796648163,12.13273413692322,Practically non-toxic,1
374,Compound 375,CC(=O)c1ccncc1,2.858,1.2842,53.54245742928045,34.2415,121.13899999999998,121.052763844,5.164862962722324,114.08299999999998,2.7145388605825462,1.086846812853873,5.947877237851663,9,4.304530452640311,6.69023444431199,46,1.7920749479426683,1.946748281230608,1.9003726279897948,0.586622195880962,0.0,Practically non-toxic,1
0,Compound 1,CCOC(C)=O,2.583,0.5694,37.10914470057002,22.30699999999999,88.106,88.052429496,4.023603362114274,80.04199999999999,1.904030206245224,0.3476006996936919,5.469999999999999,6,2.770055610029662,4.99156383156272,36,0.9245943256894158,1.6913973775510114,1.3485878960124225,0.2032631323962854,0.0,Practically non-toxic,1
25,Compound 26,COC(C)=O,2.317,0.1793,30.74420258617341,17.689999999999998,74.079,74.036779432,3.3164965809277263,68.03099999999999,1.3164965809277265,0.2874574785652649,4.469999999999999,5,2.270055610029662,4.284457050376173,30,0.695705769029128,1.598586265572994,1.3787834934861756,0.0,0.0,Practically non-toxic,1
374,Compound 375,CC(=O)c1ccncc1,2.858,1.2842,53.54245742928045,34.2415,121.13899999999998,121.052763844,5.164862962722324,114.08299999999998,2.7145388605825462,1.086846812853873,5.947877237851663,9,4.304530452640311,6.69023444431199,46,1.7920749479426683,1.946748281230608,1.9003726279897948,0.586622195880962,0.0,Practically non-toxic,1
244,Compound 245,C1CCOC1,1.523,0.7968000000000001,31.941791446997023,20.053,72.107,72.057514876,3.236675415210053,64.04299999999999,2.0773502691896257,0.8273502691896256,3.1616129032258065,5,2.5,3.5355339059327378,30,1.319479216882342,1.9782597734636087,1.760495029766198,0.5103103630798287,0.0,Practically non-toxic,1
39,Compound 40,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,2.681,0.7003999999999997,98.1995153196948,60.09240000000002,232.239,232.084792244,9.318602998526268,220.143,5.333716209998574,3.026280987123201,11.319407152511545,17,8.108226125916316,12.466255326250886,88,3.8622813159634175,2.297467871320917,2.302594284297648,2.064079211310506,37.255572541998674,Practically non-toxic,1
355,Compound 356,CC(C)OC(C)C,2.114,1.8198,45.67750682931947,31.35699999999997,102.17699999999998,102.104465068,5.562948828843115,88.06499999999998,2.7808055975495347,0.5443310539518176,6.96,7,3.1258976576862287,5.861807319565799,44,2.2335923434492697,1.9267050351083743,1.2729055953200563,0.5443310539518176,0.0,Practically non-toxic,1
25,Compound 26,COC(C)=O,2.317,0.1793,30.74420258617341,17.689999999999998,74.079,74.036779432,3.3164965809277263,68.03099999999999,1.3164965809277265,0.2874574785652649,4.469999999999999,5,2.270055610029662,4.284457050376173,30,0.695705769029128,1.598586265572994,1.3787834934861756,0.0,0.0,Practically non-toxic,1
135,Compound 136,ClCCl,2.41,1.4215,29.3457834815929,16.573,84.93299999999999,83.953355424,2.974893619241911,82.917,1.6035674514745462,0.0,3.58,3,1.4142135623730951,2.7071067811865475,20,0.9091372900969896,1.7266753099347356,0.9182958340544896,0.0,0.0,Practically non-toxic,1
135,Compound 136,ClCCl,2.41,1.4215,29.3457834815929,16.573,84.93299999999999,83.953355424,2.974893619241911,82.917,1.6035674514745462,0.0,3.58,3,1.4142135623730951,2.7071067811865475,20,0.9091372900969896,1.7266753099347356,0.9182958340544896,0.0,0.0,Practically non-toxic,1
133,Compound 134,CCCCO,1.633,0.7787999999999999,32.62831112321538,21.9938,74.123,74.07316494,3.5685339390596003,64.04299999999999,2.023334547203385,0.5116672736016926,4.960000000000001,5,2.414213562373095,4.121320343559642,32,1.0771601883432524,1.784058004925464,1.4056390622295665,0.1581138830084189,13.344558822616634,Practically non-toxic,1
15,Compound 16,CC(C)[C@H](C)N,2.487,0.9895999999999998,39.53891018242869,28.487399999999987,87.166,87.10479941599999,4.732050807568877,74.06199999999998,2.398717474235544,1.0515668461264176,5.959999999999999,6,2.6427344100918364,5.154700538379252,38,2.103133692252835,1.931827563602709,1.3609640474436813,0.0,13.847474399381248,Practically non-toxic,1
159,Compound 160,CC/C=C\CCO,2.42,1.335,44.66859231982434,31.133799999999987,100.161,100.088815004,4.723234477438852,88.06499999999998,2.673164461464445,0.6981350386024298,6.7,7,3.414213562373095,5.535533905932738,42,1.3919347435996867,1.8195957811904453,1.690933805959686,0.3590533961144175,19.075777413358388,Practically non-toxic,1
112,Compound 113,CN(C)c1ccccn1,2.983,1.1476,55.14076899944005,38.56400000000001,122.171,122.08439832,5.70382826775842,112.09099999999998,2.888514810841848,1.1074787662245316,6.075786163522013,9,4.304530452640311,6.69023444431199,48,2.0823635702470606,2.015521731752083,1.9003726279897948,0.618286282182763,6.06636706846161,Practically non-toxic,1
24,Compound 25,N#CCCCCC#N,1.75,1.59396,49.34912096275002,29.69399999999999,108.144,108.068748256,4.7228543157461065,100.07999999999998,2.6543203766865053,0.8271601883432526,6.980000000000001,8,3.914213562373095,6.242640687119286,42,1.5233345472033852,1.9525886614724712,1.8088121254443208,0.4081138830084188,0.0,Practically non-toxic,1
288,Compound 289,CC(=O)c1cccn1C,2.895,1.2277,54.10688347034018,35.4175,123.15499999999996,123.068413908,5.587512693532698,114.08299999999998,2.8384852294905096,1.304465314946022,6.075786163522013,9,4.21521405516327,6.8533711511285205,48,2.0605197161611226,1.9825069739806165,2.131502972837911,0.8268509651564151,0.0,Practically non-toxic,1
280,Compound 281,C#C[C@@](C)(O)C(C)C,2.738,1.0266,50.72236285826448,34.294799999999995,112.17199999999998,112.088815004,5.601914133879209,100.07599999999998,2.7056576053188564,1.41644491659913,7.519999999999999,8,3.504035844753885,6.784457050376174,46,2.446560449067426,2.1263142144148013,1.6668127273868607,0.1666666666666667,19.76790871823689,Practically non-toxic,1
42,Compound 43,C[C@@H](O)CN,1.474,-0.6741000000000001,31.60325970583149,20.7352,75.11099999999999,75.068413908,3.309020915065757,66.039,1.6520457398645132,0.3411115157344618,4.920000000000001,5,2.270055610029662,4.284457050376173,32,1.0847236264415954,1.6518858309456934,1.3787834934861756,0.0,0.0,Practically non-toxic,1
134,Compound 135,CC(C)C(O)C(C)C,2.854,1.6593,51.723137466405205,35.68279999999999,116.20399999999998,116.120115132,6.179264403068836,100.07599999999998,3.234266633172331,1.366085152919445,7.96,8,3.553418012614795,6.732050807568877,50,2.978626358442433,2.0960218859019646,1.6403360647604437,0.7698003589195014,27.694948798762496,Practically non-toxic,1
133,Compound 134,CCCCO,1.633,0.7787999999999999,32.62831112321538,21.9938,74.123,74.07316494,3.5685339390596003,64.04299999999999,2.023334547203385,0.5116672736016926,4.960000000000001,5,2.414213562373095,4.121320343559642,32,1.0771601883432524,1.784058004925464,1.4056390622295665,0.1581138830084189,13.344558822616634,Practically non-toxic,1
191,Compound 192,C1COCCO1,0.932,0.0332,37.05533667650391,21.637999999999995,88.106,88.052429496,3.644923705673916,80.042,2.1547005383792515,0.7440169358562924,4.088918918918919,6,3.0,4.242640687119286,36,1.224744871391589,1.8459039112320408,1.719973094021975,0.4398264056274473,0.0,Practically non-toxic,1
88,Compound 89,CC(C)N(CCO)C(C)C,2.859,1.0975,63.84791325100517,44.063800000000015,145.24599999999995,145.146664228,7.463341291752263,126.09399999999998,3.958254388286501,1.6847804270873263,9.92,10,4.59142281507558,8.146264369941973,62,3.148929263037951,2.0219479443053814,1.80799691120378,1.2281526273321912,0.0,Practically non-toxic,1
241,Compound 242,CS(C)=O,0.362,-0.0052999999999999,28.47844734580207,19.9904,78.136,78.013935812,3.632993161855452,72.088,2.949489742783178,0.0,4.150000000000002,4,1.7320508075688772,3.5773502691896257,26,2.224744871391589,1.4708186703193262,0.8112781244591328,0.0,0.0,Practically non-toxic,1
374,Compound 375,CC(=O)c1ccncc1,2.858,1.2842,53.54245742928045,34.2415,121.13899999999998,121.052763844,5.164862962722324,114.08299999999998,2.7145388605825462,1.086846812853873,5.947877237851663,9,4.304530452640311,6.69023444431199,46,1.7920749479426683,1.946748281230608,1.9003726279897948,0.586622195880962,0.0,Practically non-toxic,1
137,Compound 138,C[C@@H](O)CCl,2.586,0.6060000000000001,36.566635235700446,22.4008,94.541,94.018542524,3.865564064903813,87.485,2.045581175137923,0.669929717688982,5.25,5,2.270055610029662,4.284457050376173,32,1.3119314159323552,1.7967835011821778,1.3787834934861756,0.0,0.0,Practically non-toxic,1
178,Compound 179,N#Cc1ccccn1,2.04915,0.95328,47.40857289630879,28.952,104.11199999999997,104.037448128,4.203828267758419,100.07999999999998,2.2440876198419324,0.7794420285153287,4.790602409638554,8,3.931851652578137,5.819990956308912,38,1.32678129942095,1.864722597747141,1.903491193316404,0.4288941833622682,6.06636706846161,Practically non-toxic,1
369,Compound 370,OC(C(F)(F)F)C(F)(F)F,2.839,1.4718999999999995,51.25658142637619,18.1168,168.03599999999997,168.000984004,4.292350702744947,166.01999999999998,1.9694425779644689,0.6200968572385485,9.54,10,4.154700538379252,8.577350269189626,62,1.4857615563239732,2.3204022985425024,1.5894951972794726,0.1855768722395226,0.0,Practically non-toxic,1
135,Compound 136,ClCCl,2.41,1.4215,29.3457834815929,16.573,84.93299999999999,83.953355424,2.974893619241911,82.917,1.6035674514745462,0.0,3.58,3,1.4142135623730951,2.7071067811865475,20,0.9091372900969896,1.7266753099347356,0.9182958340544896,0.0,0.0,Practically non-toxic,1
249,Compound 250,Oc1cccnc1Br,2.569,1.5497,55.312832458280845,33.6018,173.997,172.947625848,5.590439010692724,169.96499999999995,2.8927347925705647,1.35039246574312,5.564589502018842,8,3.804530452640311,5.983127663125442,42,2.064476495548897,2.1733699309686627,1.7681772153059907,0.6279313082597946,0.0,Practically non-toxic,1
188,Compound 189,Cc1ccc(N)cc1,2.827,1.57722,49.13623593090629,35.59140000000001,107.156,107.073499288,4.886751345948129,98.08399999999996,2.6100423396407315,1.0773502691896262,5.162450142450142,8,3.787693700234704,5.983127663125442,42,1.91068360252296,2.017054971645585,1.769973094021975,0.566452912372591,17.696185628620217,Practically non-toxic,1
316,Compound 317,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,3.2994,1.2086000000000003,71.53158831669258,41.41560000000001,184.107,184.012021228,6.206684755924204,180.075,3.145134072446452,1.3868210624554522,8.912421441774493,13,6.036581260209189,10.008071689507773,68,2.159090613075238,2.3381677911178422,2.030421715967236,0.8141420604669144,0.0,Slightly toxic,2
144,Compound 145,CCOC(=O)c1ccccc1O,3.914,1.5689,70.59553054443343,44.06330000000003,166.176,166.06299418,6.780218034372737,156.09599999999998,3.704987273184829,1.3993954578060137,8.585328884652048,12,5.753218857624055,8.974691494688164,64,2.2376192388913583,2.1554855579796164,2.05311741097013,0.8550972383965327,12.13273413692322,Slightly toxic,2
273,Compound 274,Nc1ccc([N+](=O)[O-])cc1Cl,3.934,1.8304,67.72753576589116,42.518800000000006,172.571,172.00395508,6.207004672213869,167.53099999999998,3.1824108852413286,1.5221796254409032,7.812986611740474,11,5.1090609052806215,8.430721420318147,58,2.370125800799411,2.229356908600739,1.9415183650407188,0.804396848830179,11.600939890232516,Slightly toxic,2
41,Compound 42,C#CCCO,3.288,0.002,31.627536515074656,20.535799999999995,70.091,70.041864812,2.9387774270626785,64.04299999999999,1.4584562912049244,0.2561409661723959,4.519999999999999,5,2.414213562373095,4.121320343559642,28,0.6777309429819103,1.622198525981837,1.4056390622295665,0.0645497224367902,0.0,Slightly toxic,2
324,Compound 325,COc1cc(C=O)ccc1O,3.259,1.2133,64.23058843003683,40.046300000000016,152.14899999999997,152.047344116,6.073111253186188,144.08499999999998,3.098390500148688,1.339861504690229,7.595374077976819,11,5.274386907679233,8.267584713501616,58,2.0491373572175364,2.247074867510469,2.054947782314328,0.7675205674503295,0.0,Slightly toxic,2
199,Compound 200,C=CCc1ccccc1O,3.951,2.1207,60.63086018269854,42.00780000000002,134.178,134.07316494,5.7481785038211815,124.09799999999996,3.221007038460605,1.355867436956833,6.874155251141552,10,4.842535255101096,7.397341225498538,52,2.12151161149178,2.150633141611342,1.943742040923772,0.8389417058836892,24.27512131221871,Slightly toxic,2
170,Compound 171,CN(C)c1ccccc1,3.19,1.7526,55.92112101849354,40.76900000000002,121.18299999999998,121.089149352,5.833964941448087,110.09499999999996,3.0287175912728546,1.272591379676281,6.144688279301746,9,4.304530452640311,6.690234444311989,48,2.229976349936704,2.0675047433480134,1.9003726279897948,0.7261365012700953,18.19910120538483,Slightly toxic,2
56,Compound 57,CCCCCCO,3.02,1.559,45.35819535200859,31.22779999999998,102.177,102.104465068,4.982747501432695,88.06499999999998,3.023334547203385,1.0116672736016925,6.96,7,3.414213562373095,5.535533905932738,44,1.7842669695297997,1.9548843059963408,1.690933805959686,0.5385800941716261,26.186202068468653,Slightly toxic,2
